2075,2265,1998,3
2090,2278,1995,3
2107,2284,1974,3
2118,2301,1947,3
2135,2314,1928,3
2140,2337,1908,3
2150,2333,1893,3
2169,2330,1876,3
2179,2348,1908,3
2178,2385,1927,3
2179,2406,1911,3
2189,2440,1890,3
2202,2471,1911,3
2223,2490,1941,3
2201,2495,1990,3
2159,2484,2026,3
2136,2413,2062,3
2108,2354,2095,3
2101,2335,2114,3
2124,2336,2121,3
2182,2347,2150,3
2198,2339,2099,3
2189,2321,2019,3
2204,2319,1932,3
2212,2315,1945,3
2166,2311,1991,3
2114,2294,2031,3
2094,2286,2059,3
2086,2261,2050,3
2102,2269,2034,3
2120,2263,2024,3
2131,2253,1999,3
2155,2249,1991,3
2168,2250,1989,3
2176,2246,1997,3
2173,2270,1997,3
2180,2298,2008,3
2180,2339,2012,3
2169,2399,2020,3
2191,2448,1995,3
2197,2476,1968,3
2219,2463,1935,3
2254,2447,1942,3
2292,2463,2003,3
2260,2465,2112,3
2197,2434,2147,3
2112,2357,2101,3
2031,2355,2078,3
1958,2377,2051,3
1949,2406,2011,3
2003,2407,1985,3
2093,2369,2009,3
2162,2361,2008,3
2161,2342,1997,3
2158,2330,1991,3
2108,2311,2010,3
2075,2276,2027,3
2055,2265,2017,3
2060,2274,2021,3
2066,2285,1997,3
2073,2303,1987,3
2077,2318,1973,3
2092,2330,1962,3
2125,2351,1945,3
2162,2376,1935,3
2193,2399,1939,3
2223,2414,1920,3
2223,2438,1891,3
2202,2441,1882,3
2201,2427,1880,3
2189,2444,1948,3
2158,2465,1971,3
2128,2443,1979,3
2093,2430,2039,3
2078,2401,2071,3
2076,2359,2111,3
2092,2332,2126,3
2125,2337,2124,3
2171,2340,2162,3
2178,2319,2166,3
2146,2290,2077,3
2168,2283,1996,3
2180,2289,1968,3
2153,2281,1980,3
2127,2262,2005,3
2110,2255,2031,3
2103,2246,2056,3
2100,2250,2071,3
2094,2254,2067,3
2102,2267,2052,3
2132,2266,2015,3
2163,2278,1994,3
2197,2298,1988,3
2215,2341,1983,3
2224,2379,1999,3
2174,2445,2008,3
2176,2448,2008,3
2170,2443,2004,3
2215,2441,1973,3
2223,2446,1951,3
2239,2462,1986,3
2241,2432,2033,3
2222,2389,2083,3
2147,2364,2107,3
2061,2343,2116,3
2024,2339,2087,3
1997,2355,2049,3
1963,2421,2015,3
1986,2408,1967,3
2070,2370,2006,3
2120,2358,2019,3
2130,2330,2009,3
2141,2323,1999,3
2119,2305,1995,3
2101,2283,2005,3
2089,2265,1994,3
2061,2255,1994,3
2065,2279,1989,3
2061,2291,1977,3
2075,2305,1966,3
2084,2317,1959,3
2113,2330,1953,3
2146,2340,1934,3
2182,2356,1929,3
2195,2363,1926,3
2194,2362,1922,3
2176,2383,1931,3
2176,2404,1928,3
2189,2434,1926,3
2191,2470,1931,3
2199,2491,1924,3
2177,2495,1892,3
2136,2469,1924,3
2105,2432,1986,3
2113,2371,2046,3
2108,2333,2094,3
2083,2326,2113,3
2087,2328,2146,3
2115,2352,2180,3
2152,2363,2170,3
2178,2347,2110,3
2191,2322,2030,3
2185,2316,1978,3
2169,2286,1976,3
2145,2261,1982,3
2124,2239,2008,3
2113,2240,2036,3
2097,2241,2059,3
2112,2254,2072,3
2110,2254,2068,3
2115,2274,2042,3
2145,2295,2000,3
2155,2288,2003,3
2176,2307,2022,3
2167,2347,2029,3
2169,2410,2037,3
2173,2466,2022,3
2205,2503,1999,3
2204,2519,2006,3
2233,2499,2035,3
2244,2459,2063,3
2239,2422,2055,3
2175,2405,2096,3
2083,2380,2104,3
2027,2363,2096,3
1987,2339,2055,3
1932,2354,2023,3
1964,2379,1988,3
2048,2364,2003,3
2092,2353,2018,3
2109,2354,2019,3
2102,2347,2012,3
2094,2329,2011,3
2077,2297,1998,3
2061,2281,1998,3
2059,2261,1990,3
2059,2256,1997,3
2042,2259,1995,3
2045,2270,1993,3
2055,2289,1991,3
2066,2325,1971,3
2102,2347,1939,3
2151,2378,1916,3
2189,2410,1900,3
2209,2410,1912,3
2235,2402,1918,3
2228,2400,1918,3
2203,2417,1920,3
2199,2452,1899,3
2186,2477,1925,3
2138,2497,1923,3
2125,2498,1952,3
2086,2467,2019,3
2061,2399,2079,3
2064,2355,2109,3
2078,2315,2117,3
2093,2309,2127,3
2143,2332,2142,3
2171,2351,2133,3
2178,2323,2081,3
2177,2309,2008,3
2181,2328,1975,3
2162,2315,1982,3
2135,2282,2015,3
2110,2257,2015,3
2111,2242,2024,3
2117,2255,2041,3
2114,2259,2052,3
2126,2276,2039,3
2125,2282,2023,3
2150,2295,2022,3
2155,2303,2008,3
2168,2316,2009,3
2171,2316,2013,3
2179,2327,2019,3
2158,2361,2022,3
2158,2401,2015,3
2175,2454,2010,3
2200,2478,2011,3
2220,2461,1995,3
2233,2420,1986,3
2235,2403,2036,3
2224,2382,2077,3
2176,2382,2102,3
2104,2381,2115,3
2037,2344,2098,3
2006,2342,2073,3
1978,2352,2043,3
1975,2385,2021,3
2018,2382,2009,3
2072,2384,2017,3
2112,2385,2017,3
2119,2371,2007,3
2111,2356,2001,3
2100,2341,2005,3
2090,2312,2006,3
2090,2294,2003,3
2091,2275,2005,3
2077,2279,2008,3
2069,2292,2005,3
2068,2293,1994,3
2081,2310,1985,3
2096,2321,1969,3
2112,2328,1948,3
2137,2341,1939,3
2154,2356,1937,3
2168,2369,1943,3
2173,2391,1934,3
2183,2413,1933,3
2199,2431,1919,3
2218,2452,1912,3
2210,2444,1908,3
2174,2463,1937,3
2147,2487,1926,3
2118,2479,1946,3
2092,2439,2017,3
2107,2380,2071,3
2117,2325,2118,3
2114,2303,2130,3
2111,2322,2165,3
2128,2350,2183,3
2136,2365,2149,3
2134,2357,2063,3
2154,2363,1982,3
2149,2351,1948,3
2127,2258,2061,3
2127,2257,2062,3
2116,2251,2065,3
2132,2270,2085,3
2123,2267,2090,3
2123,2263,2060,3
2115,2252,2025,3
2123,2243,2008,3
2132,2265,1984,3
2152,2288,1978,3
2169,2309,1997,3
2184,2335,2012,3
2189,2354,2036,3
2179,2371,2044,3
2193,2392,2042,3
2187,2411,2026,3
2194,2440,1988,3
2212,2483,1963,3
2224,2493,1959,3
2231,2470,2004,3
2247,2410,2062,3
2213,2375,2077,3
2147,2352,2099,3
2058,2340,2107,3
2002,2341,2094,3
1983,2346,2069,3
1968,2383,2040,3
1995,2379,1997,3
2064,2367,2010,3
2074,2258,2031,3
2248,2568,1888,4
2205,2605,1961,4
2164,2559,2030,4
2114,2502,2028,4
2067,2478,2059,4
2011,2433,2118,4
2028,2405,2139,4
2098,2405,2130,4
2158,2389,2075,4
2225,2350,2008,4
2211,2286,1927,4
2211,2238,1939,4
2157,2253,2007,4
2136,2224,2062,4
2107,2218,2069,4
2085,2246,2068,4
2053,2219,2044,4
2052,2190,2010,4
2082,2191,1989,4
2112,2203,1966,4
2156,2235,1963,4
2161,2265,1964,4
2174,2301,1968,4
2158,2350,1991,4
2153,2400,2003,4
2204,2395,1998,4
2265,2371,1971,4
2230,2434,1947,4
2187,2617,1942,4
2102,2613,2046,4
2112,2486,2140,4
2054,2398,2073,4
1978,2401,1972,4
1914,2463,1979,4
1907,2486,1954,4
1996,2451,1968,4
2084,2402,1978,4
2154,2345,1977,4
2143,2263,1990,4
2127,2249,1991,4
2089,2212,2002,4
2022,2180,2000,4
2021,2177,1995,4
2062,2201,1997,4
2092,2218,1973,4
2114,2231,1943,4
2111,2283,1925,4
2132,2354,1920,4
2167,2391,1906,4
2219,2401,1904,4
2248,2400,1934,4
2241,2414,1869,4
2178,2569,2073,4
2177,2570,2073,4
2156,2582,2069,4
2115,2536,2029,4
2061,2482,2062,4
2046,2420,2095,4
2063,2373,2126,4
2112,2384,2146,4
2191,2379,2132,4
2203,2351,2085,4
2205,2305,2004,4
2202,2283,1915,4
2147,2278,1973,4
2103,2250,2020,4
2059,2237,2034,4
2025,2243,2047,4
2012,2232,2042,4
2058,2212,2015,4
2084,2192,1999,4
2130,2185,1991,4
2172,2196,1991,4
2208,2243,1979,4
2224,2304,1991,4
2213,2367,1985,4
2185,2434,1989,4
2165,2441,1973,4
2229,2395,1943,4
2235,2422,1987,4
2249,2524,2018,4
2188,2607,2082,4
2170,2526,2108,4
2085,2444,2077,4
1973,2411,1998,4
1928,2433,1973,4
1924,2421,1979,4
1969,2362,1975,4
2050,2339,1983,4
2128,2332,1984,4
2124,2311,1996,4
2107,2301,2003,4
2093,2265,2003,4
2068,2242,2001,4
2018,2190,1995,4
2018,2186,1978,4
2034,2215,1964,4
2074,2253,1944,4
2107,2306,1934,4
2139,2363,1918,4
2170,2371,1907,4
2210,2350,1897,4
2265,2348,1910,4
2272,2383,1931,4
2256,2379,1881,4
2245,2449,1859,4
2272,2537,1925,4
2201,2549,1986,4
2177,2508,2023,4
2105,2495,2046,4
2057,2462,2088,4
2013,2437,2132,4
2033,2415,2147,4
2075,2396,2146,4
2147,2363,2103,4
2188,2338,2021,4
2225,2316,1957,4
2183,2281,1918,4
2145,2275,1981,4
2099,2234,2019,4
2067,2221,2054,4
2046,2223,2057,4
2035,2211,2043,4
2059,2200,2022,4
2098,2206,1992,4
2154,2217,1982,4
2189,2243,1978,4
2201,2287,1972,4
2202,2315,1976,4
2180,2373,1983,4
2155,2411,1999,4
2231,2388,1980,4
2300,2338,1969,4
2296,2445,1967,4
2187,2599,1995,4
2161,2637,2094,4
2115,2490,2109,4
2034,2429,2032,4
1939,2435,1958,4
1918,2431,1942,4
1975,2407,1954,4
2033,2359,1972,4
2108,2344,1994,4
2152,2318,1978,4
2150,2293,2005,4
2134,2245,2018,4
2072,2206,2025,4
2019,2173,2010,4
1987,2163,1986,4
2027,2188,1960,4
2049,2251,1926,4
2092,2319,1896,4
2144,2363,1877,4
2176,2371,1861,4
2209,2357,1856,4
2257,2314,1852,4
2291,2310,1892,4
2255,2327,1912,4
2243,2332,1849,4
2238,2476,1876,4
2299,2568,1934,4
2244,2563,1982,4
2162,2535,1992,4
2111,2456,2027,4
2063,2392,2075,4
2053,2383,2116,4
2086,2391,2131,4
2160,2389,2118,4
2220,2387,2057,4
2204,2334,1952,4
2207,2279,1897,4
2138,2266,1926,4
2104,2252,1988,4
2082,2197,2003,4
2077,2205,2053,4
2044,2194,2068,4
2041,2185,2050,4
2058,2191,2030,4
2112,2201,1982,4
2163,2225,1958,4
2195,2252,1959,4
2207,2315,1961,4
2204,2371,1963,4
2171,2439,1983,4
2188,2445,1963,4
2269,2383,1938,4
2255,2423,1950,4
2219,2542,1956,4
2133,2590,2040,4
2138,2517,2142,4
2071,2422,2093,4
1992,2396,1982,4
1938,2435,1935,4
1949,2431,1889,4
2025,2387,1927,4
2089,2361,1977,4
2157,2323,1983,4
2163,2292,1999,4
2156,2273,2037,4
2098,2224,2035,4
2026,2200,1991,4
1977,2188,1959,4
2018,2199,1933,4
2067,2225,1892,4
2097,2272,1875,4
2125,2315,1898,4
2139,2341,1922,4
2163,2355,1919,4
2214,2339,1911,4
2267,2350,1916,4
2256,2377,1878,4
2244,2407,1775,4
2253,2495,1766,4
2273,2538,1867,4
2249,2519,1974,4
2202,2485,2004,4
2138,2443,2045,4
2092,2410,2097,4
2082,2392,2107,4
2078,2383,2098,4
2119,2383,2101,4
2151,2373,2093,4
2112,2271,1956,4
2114,2274,1958,4
2106,2274,1962,4
2091,2265,2009,4
2059,2225,2018,4
2054,2243,2046,4
2071,2209,2012,4
2093,2193,1984,4
2126,2186,1976,4
2180,2198,1967,4
2196,2233,1989,4
2187,2282,1987,4
2166,2338,1976,4
2158,2407,1979,4
2170,2441,1965,4
2243,2414,1935,4
2263,2417,1926,4
2252,2526,1968,4
2169,2585,2048,4
2146,2502,2138,4
2071,2413,2114,4
1986,2397,2035,4
1905,2449,1981,4
1941,2481,1925,4
2016,2439,1912,4
2092,2393,1942,4
2151,2356,1977,4
2179,2318,1989,4
2171,2279,2017,4
2129,2227,2023,4
2069,2200,2024,4
2034,2185,2006,4
2002,2164,1998,4
2043,2197,1965,4
2056,2229,1939,4
2073,2267,1925,4
2105,2296,1922,4
2131,2338,1920,4
2174,2360,1911,4
2235,2353,1894,4
2256,2357,1907,4
2232,2366,1875,4
2245,2418,1829,4
2290,2490,1845,4
2309,2549,1935,4
2248,2469,1995,4
2137,2486,2055,4
2095,2453,2083,4
2062,2447,2107,4
2011,2455,2122,4
2051,2456,2115,4
2084,2463,2119,4
2207,2411,2055,4
2229,2350,1977,4
2222,2307,1901,4
2169,2279,1896,4
2140,2243,1972,4
2103,2219,2037,4
2083,2210,2052,4
2048,2189,2045,4
2031,2165,2024,4
2027,2149,1997,4
2059,2163,1988,4
2118,2208,1982,4
2169,2242,1985,4
2189,2300,1985,4
2215,2378,1989,4
2195,2468,1992,4
2202,2459,1967,4
2267,2376,1939,4
2272,2387,1946,4
2237,2502,1954,4
2148,2573,2034,4
2149,2509,2114,4
2079,2412,2097,4
2012,2413,2023,4
1953,2454,1936,4
1956,2477,1892,4
2034,2444,1923,4
2103,2380,1985,4
2185,2323,1998,4
2192,2293,2019,4
2130,2272,2019,4
2087,2239,2040,4
2033,2197,2017,4
1989,2198,2000,4
1995,2214,1968,4
2043,2250,1930,4
2087,2263,1910,4
2117,2290,1913,4
2112,2323,1913,4
2115,2342,1906,4
2137,2343,1900,4
2186,2341,1935,4
2227,2354,1973,4
2269,2368,1934,4
2273,2360,1865,4
2290,2531,1884,4
2269,2579,1990,4
2198,2505,2051,4
2169,2524,2056,4
2093,2455,2072,4
2044,2407,2136,4
2062,2360,2144,4
2073,2391,2140,4
2118,2423,2145,4
2176,2374,2097,4
2200,2310,2006,4
2168,2253,1902,4
2161,2247,1916,4
2126,2243,1971,4
2091,2217,2026,4
2086,2222,2067,4
2061,2216,2088,4
2025,2240,2054,4
2038,2237,2016,4
2076,2237,1991,4
2134,2240,1958,4
2170,2266,1955,4
2197,2297,1964,4
2196,2321,1984,4
2190,2373,2004,4
2176,2425,2017,4
2221,2414,1978,4
2253,2429,1922,4
2203,2523,1924,4
2169,2580,1999,4
2145,2519,2160,4
2080,2409,2128,4
2012,2377,2044,4
1932,2421,2014,4
1879,2492,2023,4
1974,2455,1962,4
2071,2346,2007,4
2168,2280,2014,4
2144,2280,2020,4
2068,2296,2026,4
2057,2298,2000,4
2099,2247,1967,4
2107,2214,1949,4
2104,2201,1983,4
2117,2219,1972,4
2109,2225,1981,4
2116,2269,1964,4
2115,2307,1951,4
2122,2351,1912,4
2151,2366,1894,4
2183,2359,1895,4
2209,2368,1939,4
2226,2391,1925,4
2268,2367,1838,4
2288,2480,1863,4
2326,2534,1985,4
2237,2466,2085,4
2147,2461,2071,4
2068,2425,2097,4
2067,2407,2127,4
2097,2390,2132,4
2105,2446,2146,4
2073,2510,2140,4
2099,2424,2047,4
2139,2360,1970,4
2150,2269,1928,4
2155,2220,1911,4
2150,2208,1952,4
2127,2217,2001,4
2107,2210,2067,4
2091,2203,2106,4
2075,2194,2088,4
2056,2184,2033,4
2197,2361,1946,4
2194,2365,1946,4
2201,2376,1953,4
2211,2416,1989,4
2198,2443,2020,4
2205,2423,1988,4
2256,2377,1951,4
2232,2409,1950,4
2151,2335,1972,5
2152,2336,1973,5
2150,2339,1976,5
2148,2338,1975,5
2152,2343,1975,5
2148,2343,1975,5
2146,2339,1983,5
2148,2339,1971,5
2145,2335,1969,5
2147,2339,1973,5
2144,2340,1973,5
2148,2342,1974,5
2146,2345,1973,5
2146,2343,1976,5
2145,2345,1979,5
2144,2342,1978,5
2144,2344,1979,5
2149,2341,1980,5
2143,2349,1976,5
2139,2345,1980,5
2144,2342,1975,5
2145,2340,1983,5
2145,2342,1978,5
2144,2341,1975,5
2149,2343,1981,5
2141,2343,1983,5
2146,2342,1978,5
2144,2345,1980,5
2145,2343,1978,5
2150,2346,1981,5
2145,2340,1983,5
2149,2345,1978,5
2151,2342,1985,5
2145,2341,1984,5
2146,2339,1978,5
2145,2344,1982,5
2143,2343,1982,5
2147,2341,1982,5
2151,2345,1983,5
2144,2344,1982,5
2150,2343,1981,5
2148,2345,1979,5
2143,2343,1979,5
2144,2341,1981,5
2149,2344,1977,5
2146,2347,1986,5
2147,2343,1982,5
2146,2341,1986,5
2147,2346,1985,5
2146,2345,1983,5
2146,2346,1981,5
2145,2342,1983,5
2147,2344,1983,5
2143,2342,1982,5
2146,2343,1981,5
2151,2345,1983,5
2147,2342,1983,5
2150,2345,1978,5
2144,2351,1975,5
2145,2342,1981,5
2147,2346,1982,5
2142,2347,1980,5
2145,2339,1986,5
2151,2349,1980,5
2145,2344,1983,5
2138,2345,1978,5
2151,2343,1980,5
2148,2345,1985,5
2147,2341,1974,5
2143,2343,1980,5
2145,2341,1983,5
2144,2339,1983,5
2149,2345,1977,5
2142,2341,1980,5
2148,2345,1982,5
2144,2342,1981,5
2146,2347,1983,5
2143,2342,1981,5
2145,2341,1980,5
2145,2343,1978,5
2147,2339,1978,5
2145,2345,1983,5
2142,2346,1980,5
2144,2345,1984,5
2148,2344,1979,5
2144,2345,1977,5
2145,2346,1983,5
2143,2340,1980,5
2142,2341,1974,5
2140,2344,1981,5
2144,2335,1980,5
2145,2351,1978,5
2147,2341,1981,5
2146,2345,1976,5
2146,2343,1980,5
2148,2339,1983,5
2148,2345,1983,5
2149,2349,1979,5
2148,2338,1975,5
2147,2346,1976,5
2148,2344,1984,5
2146,2343,1982,5
2145,2344,1978,5
2139,2342,1978,5
2147,2342,1978,5
2151,2342,1976,5
2148,2342,1981,5
2147,2345,1975,5
2146,2343,1978,5
2151,2339,1978,5
2141,2342,1975,5
2150,2340,1983,5
2147,2345,1982,5
2144,2343,1973,5
2144,2346,1979,5
2149,2338,1974,5
2146,2342,1972,5
2151,2339,1980,5
2144,2344,1979,5
2147,2341,1978,5
2141,2341,1977,5
2144,2345,1983,5
2142,2342,1976,5
2147,2345,1970,5
2147,2340,1975,5
2146,2339,1981,5
2144,2340,1978,5
2151,2345,1979,5
2153,2344,1977,5
2146,2345,1980,5
2152,2341,1974,5
2147,2339,1977,5
2147,2344,1976,5
2151,2346,1979,5
2147,2345,1982,5
2146,2340,1983,5
2149,2341,1978,5
2147,2343,1977,5
2149,2339,1976,5
2152,2337,1979,5
2147,2342,1977,5
2151,2346,1979,5
2150,2340,1978,5
2149,2339,1979,5
2147,2343,1977,5
2145,2347,1978,5
2144,2343,1974,5
2144,2334,1973,5
2143,2338,1979,5
2147,2343,1977,5
2147,2345,1982,5
2146,2339,1977,5
2147,2343,1975,5
2149,2339,1977,5
2150,2344,1977,5
2146,2346,1978,5
2148,2342,1975,5
2146,2346,1981,5
2145,2345,1979,5
2144,2344,1973,5
2146,2341,1976,5
2144,2339,1974,5
2144,2340,1980,5
2145,2346,1978,5
2148,2341,1980,5
2151,2339,1973,5
2143,2342,1976,5
2148,2349,1974,5
2144,2340,1978,5
2147,2346,1975,5
2143,2339,1972,5
2144,2339,1973,5
2151,2342,1970,5
2145,2347,1976,5
2145,2343,1977,5
2147,2343,1971,5
2150,2343,1973,5
2143,2337,1975,5
2149,2340,1977,5
2146,2340,1972,5
2145,2340,1975,5
2148,2343,1975,5
2150,2339,1972,5
2148,2340,1975,5
2146,2343,1970,5
2144,2339,1980,5
2147,2347,1968,5
2146,2336,1975,5
2149,2339,1970,5
2152,2343,1975,5
2147,2346,1972,5
2144,2344,1970,5
2149,2342,1978,5
2149,2345,1971,5
2146,2343,1975,5
2146,2339,1972,5
2143,2342,1973,5
2148,2342,1976,5
2146,2342,1974,5
2147,2340,1974,5
2146,2341,1974,5
2149,2344,1974,5
2147,2343,1970,5
2144,2342,1974,5
2145,2343,1970,5
2145,2346,1974,5
2146,2341,1976,5
2147,2348,1980,5
2147,2344,1974,5
2147,2346,1977,5
2143,2341,1970,5
2146,2347,1969,5
2148,2342,1969,5
2149,2336,1972,5
2142,2345,1977,5
2140,2340,1976,5
2147,2341,1972,5
2147,2343,1979,5
2145,2341,1973,5
2151,2345,1975,5
2148,2345,1975,5
2151,2346,1975,5
2149,2344,1973,5
2142,2341,1974,5
2144,2346,1978,5
2145,2343,1977,5
2146,2341,1973,5
2150,2341,1983,5
2149,2336,1978,5
2148,2341,1974,5
2149,2348,1974,5
2151,2343,1976,5
2151,2343,1979,5
2146,2343,1976,5
2149,2343,1978,5
2148,2342,1976,5
2148,2337,1973,5
2150,2347,1981,5
2144,2341,1979,5
2145,2342,1976,5
2145,2338,1976,5
2144,2342,1975,5
2146,2343,1977,5
2145,2345,1982,5
2145,2339,1978,5
2148,2343,1976,5
2144,2345,1975,5
2147,2339,1977,5
2154,2340,1978,5
2151,2342,1979,5
2153,2339,1979,5
2147,2341,1979,5
2146,2338,1982,5
2150,2337,1978,5
2149,2344,1984,5
2142,2346,1978,5
2146,2347,1983,5
2151,2345,1979,5
2142,2347,1981,5
2146,2339,1978,5
2145,2339,1982,5
2151,2347,1983,5
2147,2346,1983,5
2153,2338,1978,5
2145,2341,1979,5
2151,2340,1976,5
2146,2348,1977,5
2151,2339,1982,5
2150,2339,1981,5
2147,2345,1980,5
2144,2339,1979,5
2149,2337,1978,5
2147,2341,1978,5
2152,2346,1985,5
2145,2343,1978,5
2151,2344,1977,5
2153,2347,1978,5
2151,2346,1979,5
2153,2338,1977,5
2148,2338,1975,5
2146,2340,1980,5
2152,2343,1984,5
2147,2342,1979,5
2150,2347,1973,5
2152,2344,1977,5
2147,2343,1975,5
2149,2341,1975,5
2144,2339,1974,5
2144,2341,1977,5
2149,2341,1981,5
2145,2340,1976,5
2147,2343,1977,5
2149,2345,1975,5
2150,2343,1976,5
2146,2344,1982,5
2147,2346,1983,5
2151,2348,1981,5
2147,2346,1982,5
2150,2346,1977,5
2145,2339,1980,5
2143,2345,1977,5
2144,2337,1979,5
2147,2347,1981,5
2147,2345,1979,5
2149,2344,1978,5
2145,2343,1978,5
2143,2343,1981,5
2144,2347,1975,5
2139,2344,1980,5
2139,2342,1984,5
2142,2342,1976,5
2146,2344,1978,5
2145,2343,1981,5
2149,2340,1980,5
2146,2347,1977,5
2150,2346,1980,5
2144,2345,1979,5
2151,2339,1976,5
2144,2347,1976,5
2140,2343,1978,5
2146,2342,1972,5
2149,2349,1979,5
2145,2342,1979,5
2145,2344,1984,5
2145,2344,1985,5
2144,2341,1974,5
2145,2339,1977,5
2142,2344,1975,5
2147,2346,1982,5
2149,2343,1977,5
2151,2343,1980,5
2147,2349,1977,5
2146,2344,1974,5
2143,2343,1974,5
2143,2343,1979,5
2143,2346,1985,5
2145,2344,1979,5
2146,2343,1982,5
2146,2345,1977,5
2143,2347,1977,5
2145,2353,1983,5
2145,2352,1982,5
2145,2347,1975,5
2139,2343,1977,5
2141,2345,1977,5
2141,2346,1978,5
2141,2348,1987,5
2145,2341,1976,5
2141,2344,1974,5
2142,2343,1975,5
2146,2342,1978,5
2143,2344,1979,5
2148,2339,1977,5
2144,2339,1978,5
2149,2348,1974,5
2149,2344,1973,5
2148,2345,1977,5
2149,2343,1976,5
2148,2344,1978,5
2148,2346,1979,5
2146,2343,1979,5
2148,2342,1979,5
2142,2342,1977,5
2145,2344,1980,5
2149,2341,1979,5
2149,2348,1985,5
2148,2343,1983,5
2145,2346,1984,5
2150,2343,1981,5
2150,2334,1984,5
2147,2340,1977,5
2147,2346,1979,5
2147,2343,1983,5
2147,2341,1979,5
2151,2342,1982,5
2146,2341,1980,5
2147,2341,1978,5
2152,2339,1984,5
2148,2345,1979,5
2147,2344,1978,5
2146,2348,1982,5
2142,2346,1980,5
2145,2341,1980,5
2145,2345,1985,5
2141,2347,1984,5
2146,2345,1978,5
2148,2344,1983,5
2146,2342,1981,5
2147,2341,1978,5
2145,2339,1983,5
2148,2345,1980,5
2148,2344,1983,5
2148,2344,1983,5
2142,2342,1979,5
2150,2338,1979,5
2144,2337,1984,5
2150,2345,1981,5
2144,2342,1982,5
2146,2341,1980,5
2151,2345,1980,5
2142,2349,2010,6
2143,2340,2006,6
2141,2350,2007,6
2140,2343,2006,6
2139,2347,2002,6
2142,2348,1997,6
2142,2348,2005,6
2142,2346,2008,6
2139,2351,2006,6
2143,2348,2001,6
2142,2349,2001,6
2146,2347,2000,6
2143,2351,2004,6
2142,2349,2005,6
2142,2349,2003,6
2139,2349,2002,6
2144,2352,1994,6
2137,2346,1996,6
2142,2347,2001,6
2149,2345,1998,6
2147,2347,1994,6
2149,2346,1999,6
2145,2346,1994,6
2146,2347,1998,6
2146,2351,1996,6
2146,2348,1998,6
2150,2347,1999,6
2140,2348,1995,6
2148,2348,1994,6
2151,2344,1993,6
2144,2349,1994,6
2145,2350,1999,6
2142,2350,1994,6
2146,2347,1997,6
2143,2349,1992,6
2147,2346,1995,6
2141,2343,1994,6
2143,2345,1994,6
2146,2341,1993,6
2149,2349,1995,6
2130,2351,1989,6
2132,2350,1991,6
2141,2343,2000,6
2138,2348,1995,6
2145,2348,1996,6
2143,2345,1990,6
2145,2344,1997,6
2145,2342,1988,6
2146,2356,1995,6
2140,2346,2001,6
2134,2349,2005,6
2138,2350,2004,6
2144,2349,2004,6
2141,2348,1995,6
2143,2349,1996,6
2142,2343,1995,6
2136,2349,1995,6
2145,2349,2003,6
2144,2355,2007,6
2140,2347,2009,6
2146,2346,2006,6
2145,2346,2003,6
2142,2348,2005,6
2141,2346,2003,6
2139,2346,2002,6
2142,2349,2004,6
2143,2343,2015,6
2138,2344,2005,6
2142,2346,2008,6
2145,2347,2009,6
2145,2345,2004,6
2149,2347,2001,6
